INFO 2025-04-12 16:10:31,695 autoreload 10668 8128 Watching for file changes with StatReloader
INFO 2025-04-22 09:53:40,550 views 12548 2300 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 09:53:40,560 basehttp 12548 2300 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 09:53:54,747 basehttp 12548 13668 "OPTIONS /api/v1/users/logout/ HTTP/1.1" 200 0
INFO 2025-04-22 09:53:54,800 signals 12548 2300 Сессия завершена: 2dw4kmkg1nqxbdktbh0t9ibh1sagoxsf, Пользователь: 1
INFO 2025-04-22 09:53:54,807 views 12548 2300 Пользователь leva успешно вышел из системы
INFO 2025-04-22 09:53:54,808 basehttp 12548 2300 "POST /api/v1/users/logout/ HTTP/1.1" 200 60
WARNING 2025-04-22 09:53:58,345 log 12548 3416 Forbidden: /api/v1/users/
WARNING 2025-04-22 09:53:58,346 log 12548 12464 Forbidden: /api/v1/users/
WARNING 2025-04-22 09:53:58,347 basehttp 12548 3416 "GET /api/v1/users/ HTTP/1.1" 403 59
WARNING 2025-04-22 09:53:58,350 basehttp 12548 12464 "GET /api/v1/users/ HTTP/1.1" 403 59
INFO 2025-04-22 10:10:44,252 autoreload 12548 9816 C:\Diploma\diploma\backend\my_cloud\users\urls.py changed, reloading.
INFO 2025-04-22 10:10:44,840 autoreload 7392 9000 Watching for file changes with StatReloader
INFO 2025-04-22 10:11:08,811 autoreload 7392 9000 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:11:09,303 autoreload 3876 5976 Watching for file changes with StatReloader
INFO 2025-04-22 10:12:25,906 autoreload 3876 5976 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:12:26,399 autoreload 292 6016 Watching for file changes with StatReloader
INFO 2025-04-22 10:13:03,758 autoreload 292 6016 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:13:04,257 autoreload 8464 10328 Watching for file changes with StatReloader
INFO 2025-04-22 10:13:38,488 autoreload 8464 10328 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:13:38,957 autoreload 1516 4160 Watching for file changes with StatReloader
INFO 2025-04-22 10:13:59,879 autoreload 1516 4160 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:14:00,389 autoreload 6536 3204 Watching for file changes with StatReloader
WARNING 2025-04-22 10:15:17,056 log 6536 2756 Forbidden: /api/v1/users/
WARNING 2025-04-22 10:15:17,057 basehttp 6536 2756 "GET /api/v1/users/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:15:19,700 log 6536 2756 Forbidden: /api/v1/users/
WARNING 2025-04-22 10:15:19,701 basehttp 6536 2756 "GET /api/v1/users/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:15:59,618 log 6536 2756 Not Found: /api/v1/auth/check/
WARNING 2025-04-22 10:15:59,619 basehttp 6536 2756 "GET /api/v1/auth/check/ HTTP/1.1" 404 2543
WARNING 2025-04-22 10:16:04,572 log 6536 2756 Not Found: /api/v1/auth/check/
WARNING 2025-04-22 10:16:04,573 basehttp 6536 2756 "GET /api/v1/auth/check/ HTTP/1.1" 404 2543
WARNING 2025-04-22 10:16:08,252 log 6536 2756 Not Found: /api/v1/auth/check/
WARNING 2025-04-22 10:16:08,253 basehttp 6536 2756 "GET /api/v1/auth/check/ HTTP/1.1" 404 2543
WARNING 2025-04-22 10:16:09,269 log 6536 2756 Not Found: /api/v1/auth/check/
WARNING 2025-04-22 10:16:09,269 basehttp 6536 2756 "GET /api/v1/auth/check/ HTTP/1.1" 404 2543
WARNING 2025-04-22 10:16:47,581 log 6536 2756 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:16:47,582 basehttp 6536 2756 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:16:55,966 log 6536 12940 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:16:55,967 basehttp 6536 12940 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:16:55,971 log 6536 12940 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:16:55,971 basehttp 6536 12940 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:31:07,188 log 6536 8068 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:31:07,189 basehttp 6536 8068 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:31:07,191 log 6536 9528 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:31:07,197 basehttp 6536 9528 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:38:08,005 log 6536 704 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:38:08,006 basehttp 6536 704 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:38:13,789 log 6536 704 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:38:13,790 basehttp 6536 704 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:38:19,671 log 6536 3756 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:38:19,673 basehttp 6536 3756 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:38:19,675 log 6536 1144 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:38:19,680 basehttp 6536 1144 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
INFO 2025-04-22 10:41:24,935 autoreload 6536 3204 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:41:25,510 autoreload 9740 14096 Watching for file changes with StatReloader
INFO 2025-04-22 10:42:08,134 autoreload 9740 14096 C:\Diploma\diploma\backend\my_cloud\users\views.py changed, reloading.
INFO 2025-04-22 10:42:08,621 autoreload 13120 1952 Watching for file changes with StatReloader
WARNING 2025-04-22 10:42:13,826 log 13120 6900 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:42:13,827 log 13120 14116 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:42:13,828 basehttp 13120 6900 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:42:13,831 basehttp 13120 14116 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:42:24,030 log 13120 9696 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:42:24,031 basehttp 13120 9696 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
WARNING 2025-04-22 10:42:24,033 log 13120 3148 Forbidden: /api/v1/users/auth/check/
WARNING 2025-04-22 10:42:24,035 basehttp 13120 3148 "GET /api/v1/users/auth/check/ HTTP/1.1" 403 59
INFO 2025-04-22 10:49:59,013 basehttp 13120 10768 "OPTIONS /api/v1/users/login/ HTTP/1.1" 200 0
INFO 2025-04-22 10:49:59,983 signals 13120 13796 Сессия начата: 1wqq0b5tnwchl3u5o1yqc6i1mw84cml1, Пользователь: не аутентифицирован
INFO 2025-04-22 10:49:59,986 views 13120 13796 Пользователь leva вошел в систему. Сеанс: 1wqq0b5tnwchl3u5o1yqc6i1mw84cml1
INFO 2025-04-22 10:49:59,988 basehttp 13120 13796 "POST /api/v1/users/login/ HTTP/1.1" 200 227
INFO 2025-04-22 10:50:00,086 views 13120 2412 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:50:00,087 views 13120 13796 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:50:00,087 views 13120 2412 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:50:00,088 views 13120 13796 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:50:00,094 basehttp 13120 13796 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 10:50:00,095 basehttp 13120 2412 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 10:50:04,162 views 13120 13796 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:50:04,162 views 13120 13796 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:50:04,162 views 13120 2412 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:50:04,163 views 13120 2412 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:50:04,169 basehttp 13120 13796 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 10:50:04,170 basehttp 13120 2412 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 10:51:42,103 views 13120 2412 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:51:42,104 views 13120 13796 Пользователь Admin leva получил доступ к списку пользователей
INFO 2025-04-22 10:51:42,104 views 13120 2412 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:51:42,111 views 13120 5164 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:51:42,112 views 13120 5164 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:51:42,114 views 13120 9908 Пользователь Admin leva получил доступ к списку пользователей
INFO 2025-04-22 10:51:42,118 basehttp 13120 13796 "GET /api/v1/users/ HTTP/1.1" 200 221
INFO 2025-04-22 10:51:42,120 basehttp 13120 2412 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 10:51:42,122 basehttp 13120 5164 "GET /api/v1/cloud/ HTTP/1.1" 200 2
INFO 2025-04-22 10:51:42,124 basehttp 13120 9908 "GET /api/v1/users/ HTTP/1.1" 200 221
INFO 2025-04-22 10:51:44,103 views 13120 9908 User files relation: ['DoesNotExist', 'EMAIL_FIELD', 'Meta', 'MultipleObjectsReturned', 'REQUIRED_FIELDS', 'USERNAME_FIELD', '__class__', '__delattr__', '__dict__', '__dir__', '__doc__', '__eq__', '__format__', '__ge__', '__getattribute__', '__getstate__', '__gt__', '__hash__', '__init__', '__init_subclass__', '__le__', '__lt__', '__module__', '__ne__', '__new__', '__reduce__', '__reduce_ex__', '__repr__', '__setattr__', '__setstate__', '__sizeof__', '__str__', '__subclasshook__', '__weakref__', '_check_column_name_clashes', '_check_composite_pk', '_check_constraints', '_check_db_table_comment', '_check_default_pk', '_check_field_name_clashes', '_check_fields', '_check_id_field', '_check_indexes', '_check_local_fields', '_check_long_column_names', '_check_m2m_through_same_relationship', '_check_managers', '_check_model', '_check_model_name_db_lookup_clashes', '_check_ordering', '_check_property_name_related_field_accessor_clashes', '_check_single_primary_key', '_check_swappable', '_check_unique_together', '_do_insert', '_do_update', '_get_FIELD_display', '_get_expr_references', '_get_field_expression_map', '_get_next_or_previous_by_FIELD', '_get_next_or_previous_in_order', '_get_pk_val', '_get_session_auth_hash', '_get_unique_checks', '_is_pk_set', '_meta', '_parse_save_params', '_password', '_perform_date_checks', '_perform_unique_checks', '_prepare_related_fields_for_save', '_save_parents', '_save_table', '_set_pk_val', '_state', '_validate_force_insert', 'acheck_password', 'adelete', 'aget_all_permissions', 'aget_group_permissions', 'aget_user_permissions', 'ahas_module_perms', 'ahas_perm', 'ahas_perms', 'arefresh_from_db', 'asave', 'auth_token', 'check', 'check_password', 'clean', 'clean_fields', 'date_error_message', 'date_joined', 'delete', 'email', 'email_user', 'files', 'first_name', 'from_db', 'full_clean', 'full_name', 'get_all_permissions', 'get_constraints', 'get_deferred_fields', 'get_email_field_name', 'get_full_name', 'get_group_permissions', 'get_next_by_date_joined', 'get_previous_by_date_joined', 'get_session_auth_fallback_hash', 'get_session_auth_hash', 'get_short_name', 'get_user_permissions', 'get_username', 'groups', 'has_module_perms', 'has_perm', 'has_perms', 'has_usable_password', 'id', 'is_active', 'is_admin', 'is_anonymous', 'is_authenticated', 'is_staff', 'is_superuser', 'last_login', 'last_name', 'logentry_set', 'natural_key', 'normalize_username', 'objects', 'password', 'pk', 'prepare_database_save', 'refresh_from_db', 'save', 'save_base', 'serializable_value', 'set_password', 'set_unusable_password', 'storage_path', 'unique_error_message', 'user_permissions', 'username', 'username_validator', 'validate_constraints', 'validate_unique']
INFO 2025-04-22 10:51:44,103 views 13120 9908 Список файлов, извлеченных пользователем 1
INFO 2025-04-22 10:51:44,120 basehttp 13120 9908 "GET /api/v1/cloud/ HTTP/1.1" 200 2
